Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID,case_location,Analysis Neighborhoods
210381175,E43,21017150,Citizen Assist / Service Call,02/07/2021,02/07/2021,02/07/2021 10:53:18 AM,02/07/2021 10:54:19 AM,02/07/2021 10:55:06 AM,02/07/2021 10:56:46 AM,02/07/2021 11:00:24 AM,,,Fire,02/07/2021 11:16:31 AM,1800 Block of SUNNYDALE AVE,San Francisco,94134,B09,44,6241,3,3,3,true,Alarm,1,ENGINE,1,9,10,Visitacion Valley,210381175-E43,POINT (-122.41714122572736 37.712149508822876),40
212920818,B06,21127133,Alarms,10/19/2021,10/19/2021,10/19/2021 08:58:52 AM,10/19/2021 09:00:02 AM,10/19/2021 09:00:29 AM,10/19/2021 09:01:46 AM,10/19/2021 09:05:42 AM,,,Fire,10/19/2021 09:16:31 AM,2600 Block of FOLSOM ST,San Francisco,94110,B06,07,5473,3,3,3,false,Alarm,1,CHIEF,1,6,9,Mission,212920818-B06,POINT (-122.41424157668837 37.75490335969997),20
221190681,RS1,22054074,Water Rescue,04/29/2022,04/29/2022,04/29/2022 08:29:55 AM,04/29/2022 08:31:25 AM,04/29/2022 08:31:46 AM,04/29/2022 08:31:54 AM,,,,Code 2 Transport,04/29/2022 08:38:33 AM,3800 Block of TAYLOR ST,San Francisco,94133,B01,28,0945,3,3,3,false,Fire,1,RESCUE SQUAD,13,1.0,3,North Beach,221190681-RS1,POINT (-122.41592344824211 37.80859051371045),23
220162991,E16,22007969,Medical Incident,01/16/2022,01/16/2022,01/16/2022 11:07:09 PM,01/16/2022 11:08:45 PM,01/16/2022 11:12:24 PM,01/16/2022 11:14:19 PM,01/16/2022 11:16:30 PM,,,Code 2 Transport,01/16/2022 11:30:18 PM,CHESTNUT ST/DIVISADERO ST,San Francisco,94123,B04,16,4211,2,3,3,true,Non Life-threatening,1,ENGINE,1,4,2,Marina,220162991-E16,POINT (-122.44284609074194 37.7999779796304),13
211300761,E39,21055786,Alarms,05/10/2021,05/10/2021,05/10/2021 08:57:03 AM,05/10/2021 08:59:09 AM,05/10/2021 08:59:15 AM,05/10/2021 09:00:11 AM,05/10/2021 09:04:43 AM,,,Fire,05/10/2021 09:13:08 AM,0 Block of FERNWOOD DR,San Francisco,94127,B09,39,8541,3,3,3,true,Alarm,1,ENGINE,1,9,7,West of Twin Peaks,211300761-E39,POINT (-122.46103682536432 37.733698478146984),41
211300761,B09,21055786,Alarms,05/10/2021,05/10/2021,05/10/2021 08:57:03 AM,05/10/2021 08:59:09 AM,05/10/2021 08:59:15 AM,05/10/2021 09:00:18 AM,05/10/2021 09:04:47 AM,,,Fire,05/10/2021 09:13:04 AM,0 Block of FERNWOOD DR,San Francisco,94127,B09,39,8541,3,3,3,false,Alarm,1,CHIEF,2,9,7,West of Twin Peaks,211300761-B09,POINT (-122.46103682536432 37.733698478146984),41
211300721,T08,21055784,Medical Incident,05/10/2021,05/10/2021,05/10/2021 08:47:58 AM,05/10/2021 08:47:58 AM,05/10/2021 08:47:58 AM,05/10/2021 08:47:58 AM,05/10/2021 08:47:58 AM,,,Code 2 Transport,05/10/2021 09:38:19 AM,0 Block of BLUXOME ST,San Francisco,94107,B03,08,2223,2,2,2,false,Non Life-threatening,1,TRUCK,1,3,6,South of Market,211300721-T08,POINT (-122.3969055319749 37.776858766547065),34
211212414,SCRT4,21052119,Medical Incident,05/01/2021,05/01/2021,05/01/2021 05:44:02 PM,05/01/2021 05:47:42 PM,05/01/2021 05:54:18 PM,05/01/2021 06:06:59 PM,05/01/2021 06:06:59 PM,,,Unable to Locate,05/01/2021 06:13:48 PM,1000 Block of VALENCIA ST,San Francisco,94110,B06,07,5456,1,1,2,false,Non Life-threatening,1,SUPPORT,1,6,9,Mission,211212414-SCRT4,POINT (-122.42101035752424 37.75650605958559),20
211922073,KM02,21082243,Medical Incident,07/11/2021,07/11/2021,07/11/2021 04:22:26 PM,07/11/2021 04:24:06 PM,07/11/2021 04:24:23 PM,07/11/2021 04:24:53 PM,,,,Code 2 Transport,07/11/2021 04:26:23 PM,1200 Block of 37TH AVE,San Francisco,94122,B08,23,7565,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,2,8,4,Sunset/Parkside,211922073-KM02,POINT (-122.49659449216726 37.76428595125911),35
211300702,B04,21055783,Alarms,05/10/2021,05/10/2021,05/10/2021 08:41:43 AM,05/10/2021 08:42:58 AM,05/10/2021 08:43:10 AM,05/10/2021 08:43:54 AM,05/10/2021 08:48:22 AM,,,Fire,05/10/2021 08:57:48 AM,2400 Block of FILBERT ST,San Francisco,94123,B04,16,4116,3,3,3,false,Alarm,1,CHIEF,2,4,2,Marina,211300702-B04,POINT (-122.4397780498066 37.79744383957678),13
222080162,T03,22095515,Citizen Assist / Service Call,07/27/2022,07/26/2022,07/27/2022 02:35:01 AM,07/27/2022 02:36:34 AM,07/27/2022 02:36:49 AM,07/27/2022 02:36:58 AM,07/27/2022 02:38:10 AM,,,Fire,07/27/2022 02:43:00 AM,700 Block of EDDY ST,San Francisco,94109,B02,03,3163,3,3,3,false,Alarm,1,TRUCK,1,2,6,Tenderloin,222080162-T03,POINT (-122.42001027025482 37.78305200255877),36
222073195,B09,22095478,Alarms,07/26/2022,07/26/2022,07/26/2022 11:44:26 PM,07/26/2022 11:46:13 PM,07/26/2022 11:46:25 PM,07/26/2022 11:48:30 PM,07/26/2022 11:52:13 PM,,,Fire,07/27/2022 12:01:21 AM,8200 Block of OCEANVIEW TER,San Francisco,94132,B09,33,8412,3,3,3,false,Alarm,1,CHIEF,2,9,7,Oceanview/Merced/Ingleside,222073195-B09,POINT (-122.46695479445705 37.71021741069428),24
222073105,T03,22095465,Alarms,07/26/2022,07/26/2022,07/26/2022 10:54:53 PM,07/26/2022 10:55:47 PM,07/26/2022 10:56:25 PM,07/26/2022 10:56:38 PM,07/26/2022 11:19:00 PM,,,Fire,07/26/2022 11:22:59 PM,1700 Block of CALIFORNIA ST,San Francisco,94109,B04,38,3155,3,3,3,false,Alarm,1,TRUCK,3,4,2,Pacific Heights,222073105-T03,POINT (-122.42316290679915 37.79031930341958),30
212912917,83,21126960,Medical Incident,10/18/2021,10/18/2021,10/18/2021 07:16:12 PM,10/18/2021 07:17:45 PM,10/18/2021 07:17:54 PM,10/18/2021 07:17:57 PM,10/18/2021 07:28:56 PM,10/18/2021 07:40:05 PM,10/18/2021 07:44:36 PM,Code 2 Transport,10/18/2021 08:14:14 PM,900 Block of SUTTER ST,San Francisco,94109,B04,03,1557,2,2,2,true,Non Life-threatening,1,MEDIC,1,4,3,Nob Hill,212912917-83,POINT (-122.4160172278388 37.788337139908855),21
220161959,E15,22007824,Medical Incident,01/16/2022,01/16/2022,01/16/2022 04:35:10 PM,01/16/2022 04:36:53 PM,01/16/2022 04:42:36 PM,01/16/2022 04:44:03 PM,01/16/2022 04:49:43 PM,,,Code 2 Transport,01/16/2022 04:54:47 PM,0 Block of THOMAS MORE WAY,San Francisco,94132,B08,33,8773,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,7,Lakeshore,220161959-E15,POINT (-122.47293243797117 37.71226466642372),16
222072575,T03,22095392,Alarms,07/26/2022,07/26/2022,07/26/2022 07:05:33 PM,07/26/2022 07:07:30 PM,07/26/2022 07:07:39 PM,07/26/2022 07:09:07 PM,07/26/2022 07:12:03 PM,,,Fire,07/26/2022 07:19:16 PM,200 Block of GOLDEN GATE AVE,San Francisco,94102,B02,03,1546,3,3,3,false,Alarm,1,TRUCK,2,2,6,Tenderloin,222072575-T03,POINT (-122.41428534642033 37.78186544733056),36
210372955,E41,21016940,Structure Fire,02/06/2021,02/06/2021,02/06/2021 08:06:32 PM,02/06/2021 08:08:03 PM,02/06/2021 08:08:29 PM,02/06/2021 08:09:13 PM,,,,Fire,02/06/2021 08:19:38 PM,900 Block of SUTTER ST,San Francisco,94109,B04,03,1557,3,3,3,false,Alarm,1,ENGINE,10,4,3,Nob Hill,210372955-E41,POINT (-122.41599519829164 37.788228686156415),21
211210756,T13,21051939,Electrical Hazard,05/01/2021,05/01/2021,05/01/2021 09:03:25 AM,05/01/2021 09:06:43 AM,05/01/2021 09:07:43 AM,05/01/2021 09:09:39 AM,05/01/2021 09:20:30 AM,,,Fire,05/01/2021 09:24:43 AM,400 Block of STOCKTON ST,San Francisco,94108,B01,13,1324,3,3,3,false,Alarm,1,TRUCK,3,1,3,Financial District/South Beach,211210756-T13,POINT (-122.40697588777515 37.78990913469094),8
211913213,T16,21081964,Structure Fire,07/10/2021,07/10/2021,07/10/2021 10:03:31 PM,07/10/2021 10:04:57 PM,07/10/2021 10:05:08 PM,07/10/2021 10:05:47 PM,07/10/2021 10:11:00 PM,,,No Merit,07/10/2021 10:12:54 PM,3200 Block of JACKSON ST,San Francisco,94118,B04,10,4415,3,3,3,false,Alarm,1,TRUCK,7,4,2,Presidio Heights,211913213-T16,POINT (-122.4483565047766 37.7907698012898),31
210371768,55,21016807,Medical Incident,02/06/2021,02/06/2021,02/06/2021 02:10:05 PM,02/06/2021 02:15:10 PM,02/06/2021 02:15:26 PM,02/06/2021 02:15:31 PM,,,,Cancelled,02/06/2021 02:23:13 PM,1900 Block of LEAVENWORTH ST,San Francisco,94109,B01,41,1533,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,1,3,Russian Hill,210371768-55,POINT (-122.41742828002296 37.79916843486154),32
211913089,E03,21081953,Alarms,07/10/2021,07/10/2021,07/10/2021 09:14:58 PM,07/10/2021 09:16:54 PM,07/10/2021 09:16:58 PM,07/10/2021 09:18:30 PM,07/10/2021 09:20:37 PM,,,Fire,07/10/2021 09:24:36 PM,300 Block of POST ST,San Francisco,94108,B01,02,1362,3,3,3,true,Alarm,1,ENGINE,1,1,3,Financial District/South Beach,211913089-E03,POINT (-122.40757545256476 37.788342097542746),8
212911159,E01,21126750,Alarms,10/18/2021,10/18/2021,10/18/2021 11:09:30 AM,10/18/2021 11:10:29 AM,10/18/2021 11:10:58 AM,10/18/2021 11:11:15 AM,10/18/2021 11:13:07 AM,,,Fire,10/18/2021 11:36:49 AM,1000 Block of MARKET ST,San Francisco,94102,B03,01,1454,3,3,3,true,Alarm,1,ENGINE,1,3,6,Tenderloin,212911159-E01,POINT (-122.41105817541383 37.781761594074766),36
210371410,E11,21016754,Outside Fire,02/06/2021,02/06/2021,02/06/2021 12:28:22 PM,02/06/2021 12:29:32 PM,02/06/2021 12:29:49 PM,,,,,Fire,02/06/2021 12:31:34 PM,BARTLETT ST/22ND ST,San Francisco,94110,B06,07,5456,3,3,3,true,Fire,1,ENGINE,2,6,9,Mission,210371410-E11,POINT (-122.41985794279206 37.75536572967592),20
220153178,T19,22007527,Elevator / Escalator Rescue,01/15/2022,01/15/2022,01/15/2022 11:07:27 PM,01/15/2022 11:09:26 PM,01/15/2022 11:09:55 PM,01/15/2022 11:11:31 PM,01/15/2022 11:13:58 PM,,,Fire,01/15/2022 11:48:33 PM,3200 Block of 20TH AVE,San Francisco,94132,B08,19,8861,3,3,3,true,Alarm,1,TRUCK,1,8,7,Lakeshore,220153178-T19,POINT (-122.47564682932648 37.72854447492464),16
220152639,T02,22007450,Alarms,01/15/2022,01/15/2022,01/15/2022 07:27:37 PM,01/15/2022 07:29:43 PM,01/15/2022 07:29:54 PM,01/15/2022 07:31:25 PM,01/15/2022 07:34:08 PM,,,Fire,01/15/2022 07:39:30 PM,1300 Block of COLUMBUS AVE,San Francisco,94133,B01,28,1525,3,3,3,false,Alarm,1,TRUCK,3,1,3,North Beach,220152639-T02,POINT (-122.41853707467516 37.80615159356133),23
212902975,B02,21126554,Alarms,10/17/2021,10/17/2021,10/17/2021 08:30:11 PM,10/17/2021 08:32:21 PM,10/17/2021 08:32:38 PM,,,,,Fire,10/17/2021 08:33:39 PM,2100 Block of MISSION ST,San Francisco,94110,B02,07,5423,3,3,3,false,Alarm,1,CHIEF,3,2,9,Mission,212902975-B02,POINT (-122.41933251629071 37.76227854911817),20
211911697,B03,21081782,Alarms,07/10/2021,07/10/2021,07/10/2021 01:33:36 PM,07/10/2021 01:34:55 PM,07/10/2021 01:35:01 PM,07/10/2021 01:36:32 PM,07/10/2021 01:40:18 PM,,,Fire,07/10/2021 01:54:59 PM,300 Block of KING ST,San Francisco,94158,B03,08,2236,3,3,3,false,Alarm,1,CHIEF,3,3,6,Mission Bay,211911697-B03,POINT (-122.39499963779085 37.775330392833425),4
211911637,RS1,21081775,Structure Fire,07/10/2021,07/10/2021,07/10/2021 01:17:51 PM,07/10/2021 01:18:20 PM,07/10/2021 01:19:02 PM,07/10/2021 01:19:11 PM,07/10/2021 01:23:42 PM,,,Fire,07/10/2021 01:30:28 PM,2100 Block of GROVE ST,San Francisco,94117,B05,21,4535,3,3,3,false,Alarm,1,RESCUE SQUAD,8,5.0,5,Lone Mountain/USF,211911637-RS1,POINT (-122.45198805952201 37.77414471630381),18
212902769,B06,21126508,Alarms,10/17/2021,10/17/2021,10/17/2021 07:00:03 PM,10/17/2021 07:01:24 PM,10/17/2021 07:01:28 PM,10/17/2021 07:04:29 PM,,,,Fire,10/17/2021 07:04:50 PM,100 Block of HOLLADAY AVE,San Francisco,94110,B06,09,5671,3,3,3,false,Alarm,1,CHIEF,4,6,9,Bernal Heights,212902769-B06,POINT (-122.40524545964281 37.74692583733291),2
221172590,63,22053434,Medical Incident,04/27/2022,04/27/2022,04/27/2022 06:46:51 PM,04/27/2022 06:47:11 PM,04/27/2022 06:47:42 PM,04/27/2022 06:47:48 PM,04/27/2022 06:52:28 PM,,,No Merit,04/27/2022 06:54:28 PM,EDDY ST/POLK ST,San Francisco,94109,B02,03,3115,E,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,221172590-63,POINT (-122.41918170503415 37.78310139927705),36
211910956,T03,21081690,Citizen Assist / Service Call,07/10/2021,07/10/2021,07/10/2021 09:56:35 AM,07/10/2021 09:57:54 AM,07/10/2021 09:58:11 AM,07/10/2021 09:58:53 AM,07/10/2021 10:05:33 AM,,,Fire,07/10/2021 10:11:46 AM,1900 Block of GREEN ST,San Francisco,94123,B04,16,3354,3,3,3,false,Alarm,1,TRUCK,1,4,2,Marina,211910956-T03,POINT (-122.43120415343155 37.79673324841256),13
222062398,66,22094923,Other,07/25/2022,07/25/2022,07/25/2022 06:30:01 PM,07/25/2022 06:30:01 PM,07/25/2022 06:30:30 PM,07/25/2022 06:30:40 PM,,,,SFPD,07/25/2022 06:32:26 PM,1400 Block of GUERRERO ST,San Francisco,94110,B06,11,5612,A,3,3,true,,1,MEDIC,2,6,8,Mission,222062398-66,POINT (-122.42265371483472 37.7483830829849),20
210362574,B04,21016422,Water Rescue,02/05/2021,02/05/2021,02/05/2021 04:48:07 PM,02/05/2021 04:48:48 PM,02/05/2021 04:49:32 PM,02/05/2021 04:49:38 PM,02/05/2021 04:53:29 PM,,,Fire,02/05/2021 05:02:40 PM,1100 Block of EAST BEACH RD,Presidio,94129,B04,51,4323,3,3,3,false,Fire,1,CHIEF,2,7,2,Presidio,210362574-B04,POINT (-122.44927439966743 37.80613058905715),27
220150296,E41,22007144,Outside Fire,01/15/2022,01/14/2022,01/15/2022 03:33:23 AM,01/15/2022 03:33:23 AM,01/15/2022 03:33:33 AM,01/15/2022 03:36:00 AM,,,,Fire,01/15/2022 03:39:47 AM,BUSH ST/LARKIN ST,San Francisco,94109,B04,03,1636,B,3,3,false,Fire,1,ENGINE,1,4,3,Nob Hill,220150296-E41,POINT (-122.41865587358623 37.78890961206933),21
210361066,E01,21016205,Alarms,02/05/2021,02/05/2021,02/05/2021 10:01:52 AM,02/05/2021 10:03:18 AM,02/05/2021 10:03:36 AM,02/05/2021 10:03:45 AM,02/05/2021 10:08:44 AM,,,Fire,02/05/2021 10:12:54 AM,200 Block of EDDY ST,San Francisco,94102,B03,03,1453,3,3,3,true,Alarm,1,ENGINE,1,3,6,Tenderloin,210361066-E01,POINT (-122.41178436945442 37.78409103617571),36
222060711,B04,22094731,Alarms,07/25/2022,07/25/2022,07/25/2022 09:10:23 AM,07/25/2022 09:12:01 AM,07/25/2022 09:12:42 AM,07/25/2022 09:13:51 AM,07/25/2022 09:22:34 AM,,,Fire,07/25/2022 09:22:37 AM,3500 Block of FILLMORE ST,San Francisco,94123,B04,16,3554,3,3,3,false,Alarm,1,CHIEF,3,4,2,Marina,222060711-B04,POINT (-122.43632612957836 37.801742700702306),13
210360819,RA48,21016174,Medical Incident,02/05/2021,02/05/2021,02/05/2021 08:48:56 AM,02/05/2021 08:51:55 AM,02/05/2021 08:54:31 AM,02/05/2021 08:55:17 AM,,,,Cancelled,02/05/2021 08:59:19 AM,CALL BOX: FS YB-BLDG 213,San Francisco,94130,B03,48,2951,3,3,3,false,Potentially Life-Threatening,1,MEDIC,3,None,6,Treasure Island,210360819-RA48,POINT (-122.36513827228829 37.81052072252083),37
222060076,E36,22094638,Medical Incident,07/25/2022,07/24/2022,07/25/2022 01:06:41 AM,07/25/2022 01:07:56 AM,07/25/2022 01:08:16 AM,07/25/2022 01:10:54 AM,07/25/2022 01:17:45 AM,,,Cancelled,07/25/2022 01:20:57 AM,8TH ST/MARKET ST,San Francisco,94103,B02,36,1551,E,E,3,true,Potentially Life-Threatening,1,ENGINE,3,2,6,Tenderloin,222060076-E36,POINT (-122.41474122302185 37.77871942885321),36
211901745,T07,21081320,Alarms,07/09/2021,07/09/2021,07/09/2021 01:20:54 PM,07/09/2021 01:22:11 PM,07/09/2021 01:22:51 PM,07/09/2021 01:24:47 PM,07/09/2021 01:27:57 PM,,,Fire,07/09/2021 01:30:56 PM,3000 Block of 24TH ST,San Francisco,94110,B06,07,5527,3,3,3,false,Alarm,1,TRUCK,3,6.0,9,Mission,211901745-T07,POINT (-122.41218166781088 37.752614869375535),20
222052758,E06,22094614,Outside Fire,07/24/2022,07/24/2022,07/24/2022 11:19:51 PM,07/24/2022 11:21:07 PM,07/24/2022 11:21:13 PM,07/24/2022 11:23:36 PM,07/24/2022 11:25:53 PM,,,Fire,07/24/2022 11:41:52 PM,STEVENSON ST/14TH ST,San Francisco,94103,B02,06,5215,3,3,3,true,Fire,1,ENGINE,1,2,9,Mission,222052758-E06,POINT (-122.42136452244178 37.768190111374565),20
211190338,B02,21051047,Alarms,04/29/2021,04/28/2021,04/29/2021 05:41:52 AM,04/29/2021 05:43:30 AM,04/29/2021 05:43:55 AM,04/29/2021 05:46:14 AM,04/29/2021 05:49:04 AM,,,Fire,04/29/2021 05:56:02 AM,1100 Block of MISSION ST,San Francisco,94103,B02,01,2318,3,3,3,false,Alarm,1,CHIEF,3,2,6,South of Market,211190338-B02,POINT (-122.41283433212823 37.777790309424844),34
222052579,T16,22094577,Structure Fire,07/24/2022,07/24/2022,07/24/2022 09:39:37 PM,07/24/2022 09:40:36 PM,07/24/2022 09:41:15 PM,07/24/2022 09:42:17 PM,07/24/2022 10:08:10 PM,,,Fire,07/24/2022 10:09:00 PM,1300 Block of GREENWICH ST,San Francisco,94109,B01,28,3132,3,3,3,false,Alarm,1,TRUCK,10,4,2,Russian Hill,222052579-T16,POINT (-122.42189917819778 37.80078321936213),32
212893071,E03,21126058,Medical Incident,10/16/2021,10/16/2021,10/16/2021 08:03:52 PM,10/16/2021 08:04:44 PM,10/16/2021 08:04:50 PM,10/16/2021 08:06:08 PM,10/16/2021 08:09:33 PM,,,Against Medical Advice,10/16/2021 08:23:49 PM,100 Block of JONES ST,San Francisco,94102,B03,03,1456,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,Tenderloin,212893071-E03,POINT (-122.41224793549443 37.78254740004233),36
212892856,E13,21126034,Outside Fire,10/16/2021,10/16/2021,10/16/2021 06:51:48 PM,10/16/2021 06:51:48 PM,10/16/2021 06:55:41 PM,10/16/2021 06:56:39 PM,,,,Other,10/16/2021 07:00:08 PM,BATTERY ST/BUSH ST,San Francisco,94111,B01,13,1163,3,3,3,true,Fire,1,ENGINE,1,1,3,Financial District/South Beach,212892856-E13,POINT (-122.39957203113588 37.791326532641165),8
220142079,T05,22006887,Alarms,01/14/2022,01/14/2022,01/14/2022 03:15:10 PM,01/14/2022 03:17:08 PM,01/14/2022 03:17:43 PM,01/14/2022 03:18:32 PM,01/14/2022 03:21:04 PM,,,Fire,01/14/2022 03:38:40 PM,300 Block of FULTON ST,San Francisco,94102,B02,36,3264,3,3,3,false,Alarm,1,TRUCK,1,2,5,Hayes Valley,220142079-T05,POINT (-122.42252070216841 37.778797887284746),9
212892503,E06,21125982,Fuel Spill,10/16/2021,10/16/2021,10/16/2021 05:06:29 PM,10/16/2021 05:09:43 PM,10/16/2021 05:09:56 PM,10/16/2021 05:11:34 PM,10/16/2021 05:14:01 PM,,,SFPD,10/16/2021 05:27:07 PM,15TH ST/GUERRERO ST,San Francisco,94103,B02,06,5226,3,3,3,true,Alarm,1,ENGINE,1,2,8,Mission,212892503-E06,POINT (-122.42425811345936 37.76640576818064),20
211900275,T14,21081159,Alarms,07/09/2021,07/08/2021,07/09/2021 03:47:03 AM,07/09/2021 03:49:32 AM,07/09/2021 03:49:42 AM,07/09/2021 03:52:08 AM,07/09/2021 03:54:23 AM,,,Fire,07/09/2021 04:10:00 AM,700 Block of 29TH AVE,San Francisco,94121,B07,14,7225,3,3,3,false,Alarm,1,TRUCK,1,7,1,Outer Richmond,211900275-T14,POINT (-122.48874256854494 37.77517080013074),29
212892351,E06,21125963,Structure Fire,10/16/2021,10/16/2021,10/16/2021 04:22:50 PM,10/16/2021 04:24:27 PM,10/16/2021 04:25:16 PM,10/16/2021 04:26:19 PM,10/16/2021 04:29:30 PM,,,Fire,10/16/2021 04:30:58 PM,1800 Block of HAIGHT ST,San Francisco,94117,B05,12,4545,3,3,3,true,Fire,1,ENGINE,6,5,5,Haight Ashbury,212892351-E06,POINT (-122.45269031019015 37.76921771786161),3
220141406,E40,22006793,Structure Fire,01/14/2022,01/14/2022,01/14/2022 12:19:25 PM,01/14/2022 12:20:18 PM,01/14/2022 12:20:56 PM,01/14/2022 12:21:25 PM,01/14/2022 12:26:14 PM,,,Fire,01/14/2022 12:29:19 PM,200 Block of JUANITA WAY,San Francisco,94127,B09,39,8672,3,3,3,false,Fire,1,ENGINE,2,9,7,West of Twin Peaks,220141406-E40,POINT (-122.45635020942346 37.740791022501796),41
222051412,T11,22094435,Alarms,07/24/2022,07/24/2022,07/24/2022 01:35:07 PM,07/24/2022 01:37:38 PM,07/24/2022 01:37:45 PM,07/24/2022 01:39:08 PM,07/24/2022 01:41:05 PM,,,Fire,07/24/2022 01:57:59 PM,1500 Block of VALENCIA ST,San Francisco,94110,B06,11,5611,3,3,3,false,Alarm,1,TRUCK,2,6,9,Bernal Heights,222051412-T11,POINT (-122.42027356008818 37.74734648943753),2
212891786,AM116,21125898,Medical Incident,10/16/2021,10/16/2021,10/16/2021 01:56:10 PM,10/16/2021 01:57:18 PM,10/16/2021 01:59:45 PM,10/16/2021 02:00:27 PM,,,,No Merit,10/16/2021 02:08:03 PM,400 Block of HICKORY ST,San Francisco,94102,B02,36,3414,2,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,2,5,Hayes Valley,212891786-AM116,POINT (-122.42679430915369 37.77490884332146),9
211893262,T14,21081072,Alarms,07/08/2021,07/08/2021,07/08/2021 09:24:51 PM,07/08/2021 09:26:32 PM,07/08/2021 09:27:09 PM,07/08/2021 09:28:27 PM,07/08/2021 09:29:39 PM,,,Fire,07/08/2021 09:44:23 PM,3300 Block of ANZA ST,San Francisco,94121,B07,14,7176,3,3,3,false,Alarm,1,TRUCK,1,7,1,Outer Richmond,211893262-T14,POINT (-122.48405637315723 37.77813523393515),29
211181889,E20,21050806,Electrical Hazard,04/28/2021,04/28/2021,04/28/2021 02:18:26 PM,04/28/2021 02:18:26 PM,04/28/2021 02:18:26 PM,04/28/2021 02:18:26 PM,04/28/2021 02:18:26 PM,,,Fire,04/28/2021 02:24:27 PM,SANCHEZ ST/CLIPPER ST,San Francisco,94114,B06,11,5537,3,3,3,true,Alarm,1,ENGINE,1,6,8,Noe Valley,211181889-E20,POINT (-122.4294227632914 37.74915785394729),22
211892820,RC3,21081016,Structure Fire,07/08/2021,07/08/2021,07/08/2021 06:55:39 PM,07/08/2021 06:56:16 PM,07/08/2021 07:01:36 PM,,,,,Fire,07/08/2021 07:05:20 PM,2700 Block of 16TH ST,San Francisco,94110,B02,07,5237,3,3,3,true,Fire,1,RESCUE CAPTAIN,11,2,9,Mission,211892820-RC3,POINT (-122.4142015733266 37.76532636126086),20
212891202,T04,21125817,Alarms,10/16/2021,10/16/2021,10/16/2021 11:15:09 AM,10/16/2021 11:15:19 AM,10/16/2021 11:15:37 AM,10/16/2021 11:16:28 AM,10/16/2021 11:19:48 AM,,,Fire,10/16/2021 11:33:36 AM,400 Block of MISSOURI ST,San Francisco,94107,B10,37,0252,3,3,3,false,Alarm,1,TRUCK,1,10,10,Potrero Hill,212891202-T04,POINT (-122.39627552031503 37.760667178808404),26
211181275,E09,21050737,Outside Fire,04/28/2021,04/28/2021,04/28/2021 11:28:57 AM,04/28/2021 11:32:40 AM,04/28/2021 11:32:45 AM,04/28/2021 11:32:55 AM,04/28/2021 11:35:55 AM,,,Fire,04/28/2021 11:36:14 AM,2200 Block of JERROLD AVE,San Francisco,94124,B10,09,6411,3,3,3,true,Fire,1,ENGINE,1,10,10,Bayview Hunters Point,211181275-E09,POINT (-122.40120923439353 37.74542335471759),1
221153256,T11,22052653,Structure Fire,04/25/2022,04/25/2022,04/25/2022 11:31:27 PM,04/25/2022 11:32:55 PM,04/25/2022 11:33:13 PM,04/25/2022 11:34:31 PM,04/25/2022 11:41:55 PM,,,Fire,04/25/2022 11:44:40 PM,900 Block of ALABAMA ST,San Francisco,94110,B06,07,0545,3,3,3,false,Alarm,1,TRUCK,7,6,9,Mission,221153256-T11,POINT (-122.41141748084985 37.756682104765545),20
212890870,E04,21125767,Alarms,10/16/2021,10/16/2021,10/16/2021 09:18:55 AM,10/16/2021 09:20:02 AM,10/16/2021 09:20:05 AM,10/16/2021 09:21:11 AM,10/16/2021 09:23:41 AM,,,Fire,10/16/2021 09:28:33 AM,1800 Block of 4TH ST,San Francisco,94158,B03,04,2436,3,3,3,false,Alarm,1,ENGINE,1,3,6,Potrero Hill,212890870-E04,POINT (-122.39060294270423 37.76549653815226),26
221153030,E36,22052630,Alarms,04/25/2022,04/25/2022,04/25/2022 09:49:31 PM,04/25/2022 09:50:59 PM,04/25/2022 09:51:10 PM,04/25/2022 09:52:30 PM,04/25/2022 09:55:11 PM,,,Fire,04/25/2022 10:02:25 PM,200 Block of MCALLISTER ST,San Francisco,94102,B02,36,1553,3,3,3,true,Alarm,1,ENGINE,2,2,6,Tenderloin,221153030-E36,POINT (-122.41656225429239 37.78061684466662),36
211891587,T02,21080872,Alarms,07/08/2021,07/08/2021,07/08/2021 12:55:02 PM,07/08/2021 12:56:48 PM,07/08/2021 12:57:09 PM,,,,,Fire,07/08/2021 12:59:23 PM,2700 Block of POLK ST,San Francisco,94109,B01,28,3133,3,3,3,false,Alarm,1,TRUCK,3,1,2,Russian Hill,211891587-T02,POINT (-122.42306317378636 37.80201530035625),32
