Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
131273,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,130.1,
131274,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,27,
131275,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,01/01/2005,51.4,
131276,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,98.5,
131277,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2005-2007,01/01/2005,86.4,
131278,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,01/01/2005,40.5,
131279,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,11.6,
131280,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,49.8,
131281,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,38.3,
131282,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,12.9,
131283,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,22.6,
131284,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,98.3,
131285,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,01/01/2005,46.8,
131286,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,156.1,
131287,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,303,East Harlem,2005-2007,01/01/2005,143.9,
131288,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,24.3,
131289,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,01/01/2005,8.5,
131290,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,28.6,
131291,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,19.6,
131292,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,9.1,
131293,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,35,
131294,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,26.9,
131295,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,12.5,
131296,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,402,West Queens,2005-2007,01/01/2005,17.3,
131297,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,11.3,
131298,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,7.5,
131299,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,16.2,
131300,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,21.1,
131301,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,01/01/2005,27,
131302,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,01/01/2005,47.7,
131303,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,01/01/2005,29.7,
131304,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,58.8,
131305,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,01/01/2005,57.9,
131306,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,39.8,
131307,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,01/01/2005,16.2,
131308,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,16.3,
131309,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2005-2007,01/01/2005,45.4,
131310,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,89.6,
131311,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,47.8,
131312,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,43.8,
131313,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,4,Queens,2005-2007,01/01/2005,23.5,
131314,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2005-2007,01/01/2005,28.4,
131315,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,6.3,
131316,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,9,
131317,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,14.4,
131318,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,10.2,
131319,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,18.9,
131320,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,18.5,
131321,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,19.4,
131322,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,5.8,
131323,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,01/01/2005,7.9,
131324,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,15.1,
131325,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2005-2007,01/01/2005,12.1,
131326,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,01/01/2005,6.4,
131327,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,3.3,
131328,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,7.2,
131329,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,5.8,
131330,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,2.7,
131331,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,5.9,
131332,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,19.8,
131333,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,01/01/2005,6.6,
131334,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,13.1,
131335,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,303,East Harlem,2005-2007,01/01/2005,19.5,
131336,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,3.2,
131337,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,01/01/2005,1.4,
131338,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,4.2,
131339,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,3.2,
131340,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,1.3,
131341,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,6.2,
131342,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,3.6,
131343,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,3.7,
131344,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,402,West Queens,2005-2007,01/01/2005,3.2,
131345,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,2.2,
131346,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,1.8,
131347,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,4.2,
131348,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,01/01/2005,4.1,
131349,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,01/01/2005,4.2,
131350,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,01/01/2005,7.9,
131351,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,01/01/2005,4.8,
164872,383,Sulfur Dioxide (SO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2008-09,12/01/2008,11.75,
131352,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,9.4,
131353,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,01/01/2005,8,
131354,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,6.1,
131355,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,01/01/2005,3.8,
131356,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,3.3,
131357,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2005-2007,01/01/2005,7.1,
131358,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,13.4,
131359,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,8,
131360,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,2005-2007,01/01/2005,5.5,
131361,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,4,Queens,2005-2007,01/01/2005,4.3,
131362,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2005-2007,01/01/2005,4.7,
131363,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2009-2011,01/01/2009,25.4,
131364,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,37.6,
131365,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2009-2011,01/01/2009,68.7,
131366,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2009-2011,01/01/2009,57.5,
131367,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,105,Crotona -Tremont,2009-2011,01/01/2009,131.3,
131368,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2009-2011,01/01/2009,130.1,
131369,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2009-2011,01/01/2009,138.1,
131370,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01/01/2009,28.2,
131371,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,01/01/2009,40.7,
131372,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,01/01/2009,95.4,
131373,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2009-2011,01/01/2009,85,
131374,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,205,Sunset Park,2009-2011,01/01/2009,35,
131375,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,206,Borough Park,2009-2011,01/01/2009,13.2,
131376,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2009-2011,01/01/2009,57.9,
131377,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009-2011,01/01/2009,40.9,
131378,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,01/01/2009,11.3,
131379,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2009-2011,01/01/2009,19.8,
131380,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2009-2011,01/01/2009,106.8,
131381,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,301,Washington Heights,2009-2011,01/01/2009,44.5,
131382,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2009-2011,01/01/2009,137,
131383,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,303,East Harlem,2009-2011,01/01/2009,147.1,
219981,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2013,06/01/2013,26.33,
131384,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2009-2011,01/01/2009,25.5,
131385,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,305,Upper East Side,2009-2011,01/01/2009,9.4,
131386,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,25.3,
131387,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,20.7,
131388,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,9.2,
131389,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,45.5,
131390,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,25.7,
131391,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2009-2011,01/01/2009,28.1,
131392,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,402,West Queens,2009-2011,01/01/2009,15.6,
131393,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,403,Flushing - Clearview,2009-2011,01/01/2009,9.3,
131394,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2009-2011,01/01/2009,6.7,
131395,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2009-2011,01/01/2009,14.9,
131396,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2009-2011,01/01/2009,17.2,
131397,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,407,Southwest Queens,2009-2011,01/01/2009,29.8,
131398,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,408,Jamaica,2009-2011,01/01/2009,41.6,
131399,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,409,Southeast Queens,2009-2011,01/01/2009,27.4,
131400,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2009-2011,01/01/2009,47.8,
131401,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2009-2011,01/01/2009,64.5,
131402,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,42.9,
131403,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,503,Willowbrook,2009-2011,01/01/2009,16,
131404,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2009-2011,01/01/2009,11.8,
131405,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2009-2011,01/01/2009,45.1,
131406,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,1,Bronx,2009-2011,01/01/2009,67,
131407,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2009-2011,01/01/2009,48.5,
131408,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,2009-2011,01/01/2009,45.7,
131409,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,4,Queens,2009-2011,01/01/2009,23.1,
131410,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2009-2011,01/01/2009,28.1,
131411,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2009-2011,01/01/2009,60.7,
131412,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,73.4,
131413,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2009-2011,01/01/2009,122.8,
131414,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,104,Pelham - Throgs Neck,2009-2011,01/01/2009,121.9,
131415,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,105,Crotona -Tremont,2009-2011,01/01/2009,200.2,
131416,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,106,High Bridge - Morrisania,2009-2011,01/01/2009,249.3,
131417,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,107,Hunts Point - Mott Haven,2009-2011,01/01/2009,251.3,
131418,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,201,Greenpoint,2009-2011,01/01/2009,59.6,
131419,648,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,202,Downtown - Heights - Slope,2009-2011,01/01/2009,89.1,
